          122.4	        312.042	        17.7561	           2084	190304-12:16
        115.714	        311.933	        19.8546	           2086	190304-12:16
            144	       -312.042	        19.7378	           2086	190304-12:16
            297	        361.633	        7.72073	           2086	190304-12:16
            342	       -361.633	        4.99623	           2086	190304-12:16
            603	        361.633	        14.2702	           2086	190304-12:16
            630	       -361.633	        12.0954	           2086	190304-12:16
            666	       -275.421	        10.4253	           2086	190304-12:16
            153	        312.042	        15.6118	           2088	190304-12:16
            486	        312.042	        10.7584	           2088	190304-12:16
             99	        312.042	        7.36906	           2090	190304-12:16
             81	       -137.329	        1.23925	           2092	190304-12:16
             99	        312.042	        18.3778	           2092	190304-12:16
            126	        312.042	        13.5634	           2094	190304-12:16
            135	        696.564	        3.42829	           2094	190304-12:16
        472.909	        311.695	        10.5999	           2094	190304-12:16
            126	        312.042	        14.8912	           2096	190304-12:16
            126	        312.042	        14.3975	           2098	190304-12:16
            531	        -122.07	        2.78892	           2098	190304-12:16
             99	        312.042	        6.57681	           2100	190304-12:16
            234	       -376.129	        2.63788	           2100	190304-12:16
            585	       -519.562	        8.89617	           2100	190304-12:16
            693	       -371.552	        5.34335	           2100	190304-12:16
             81	        312.042	        8.64083	           2102	190304-12:16
            144	        312.042	        18.3926	           2106	190304-12:16
            261	        248.718	        1.23379	           2106	190304-12:16
            684	       -361.633	        5.94969	           2106	190304-12:16
            117	        312.042	        6.79452	           2108	190304-12:16
            639	       -137.329	        8.27884	           2108	190304-12:16
            171	        312.042	        13.1767	           2110	190304-12:16
            351	        684.357	        4.82973	           2110	190304-12:16
             63	       -456.238	         2.6496	           2112	190304-12:16
        118.286	        311.497	        14.3968	           2112	190304-12:16
            234	       -652.313	        3.04335	           2112	190304-12:16
            378	       -114.441	        1.55607	           2112	190304-12:16
             99	        312.042	        16.5541	           2114	190304-12:16
            630	         472.26	        13.0423	           2114	190304-12:16
            171	        312.042	        19.6803	           2116	190304-12:16
            162	        312.042	        18.6741	           2118	190304-12:16
            135	        312.042	        16.3508	           2122	190304-12:16
          273.6	       -312.042	        6.94791	           2122	190304-12:16
          154.8	        311.966	        17.7765	           2124	190304-12:16
            396	        312.042	        5.71131	           2124	190304-12:16
            144	       -585.175	        4.06954	           2126	190304-12:16
            153	        312.042	        17.8196	           2126	190304-12:16
            279	        585.175	        3.60843	           2126	190304-12:16
            459	        -50.354	         6.5106	           2126	190304-12:16
            135	       -312.042	        10.6635	           2128	190304-12:16
            180	        312.042	        14.4516	           2128	190304-12:16
            261	       -274.658	        1.68636	           2128	190304-12:16
            495	       -110.626	        5.44279	           2128	190304-12:16
            567	       -628.662	          11.01	           2128	190304-12:16
            135	       -311.661	        9.79133	           2130	190304-12:16
          122.4	        311.584	        19.9142	           2130	190304-12:16
            108	        327.301	        5.26743	           2130	190304-12:16
            333	       -312.042	        7.51423	           2130	190304-12:16
            378	        526.428	        5.06115	           2130	190304-12:16
            348	       -622.559	        3.58946	           2132	190304-12:16
            441	       -761.414	        2.60256	           2132	190304-12:16
            423	       -416.565	        3.05208	           2134	190304-12:16
            126	       -312.042	        8.45771	           2136	190304-12:16
        204.545	        563.049	        6.37939	           2136	190304-12:16
            162	        312.042	        18.9306	           2136	190304-12:16
         465.75	        231.075	        8.99337	           2136	190304-12:16
            621	        231.171	        9.39409	           2136	190304-12:16
            117	        312.042	        19.7396	           2138	190304-12:16
            108	        312.042	        9.22709	           2140	190304-12:16
        221.143	       -511.932	        3.71156	           2140	190304-12:16
            135	       -312.042	        3.44637	           2140	190304-12:16
             90	        312.042	        19.0828	           2142	190304-12:16
             99	        312.042	        4.60369	           2144	190304-12:16
            369	       -344.849	        3.26003	           2144	190304-12:16
            675	       -81.6345	        6.99128	           2144	190304-12:16
            675	        502.777	        8.07074	           2144	190304-12:16
            135	        311.852	        12.7553	           2146	190304-12:16
            225	       -312.042	        6.51089	           2146	190304-12:16
            468	        312.042	        15.1816	           2146	190304-12:16
          139.5	        311.852	        10.8367	           2148	190304-12:16
            144	       -229.645	        2.04099	           2148	190304-12:16
            486	        312.042	        11.4169	           2148	190304-12:16
             81	        96.1304	        1.87069	           2150	190304-12:16
          140.4	         311.89	         10.001	           2150	190304-12:16
            234	        557.709	        1.72326	           2150	190304-12:16
            504	         303.65	        4.05956	           2150	190304-12:16
            162	        312.042	        11.0436	           2152	190304-12:16
            270	       -312.042	        5.56948	           2152	190304-12:16
            542	       -576.019	        18.3354	           2152	190304-12:16
            486	        312.042	        15.8397	           2152	190304-12:16
            144	        312.042	        6.40369	           2154	190304-12:16
            333	        338.745	        1.97084	           2154	190304-12:16
            423	       -622.559	        2.26866	           2154	190304-12:16
            495	        645.447	        3.66726	           2154	190304-12:16
            576	        696.564	        7.51084	           2154	190304-12:16
            150	        311.618	        17.3681	           2156	190304-12:16
            126	        312.042	        14.8443	           2158	190304-12:16
            171	       -71.7163	         2.5672	           2160	190304-12:16
             90	         311.47	        16.2279	           2162	190304-12:16
            306	        257.111	        2.80908	           2162	190304-12:16
            135	        312.042	        9.84546	           2164	190304-12:16
            387	        138.092	        1.04762	           2164	190304-12:16
            594	        325.775	        8.29413	           2164	190304-12:16
            108	        312.042	        13.8476	           2166	190304-12:16
            225	       -312.042	        10.6644	           2168	190304-12:16
            126	        714.111	        2.80286	           2168	190304-12:16
            225	        312.042	        18.9612	           2168	190304-12:16
            477	        312.042	        15.2361	           2168	190304-12:16
            135	        312.042	        15.9578	           2170	190304-12:16
            135	        370.026	        1.30104	           2170	190304-12:16
            162	       -312.042	        8.75585	           2170	190304-12:16
            405	        274.658	        2.05844	           2170	190304-12:16
            126	        312.042	        12.6092	           2174	190304-12:16
            711	        644.684	         4.9583	           2174	190304-12:16
             99	        312.042	        14.6013	           2176	190304-12:16
            315	       -48.8281	        3.15976	           2176	190304-12:16
            711	       -531.006	        5.04455	           2176	190304-12:16
            153	        312.042	        15.7449	           2178	190304-12:16
            261	       -312.042	        9.00393	           2178	190304-12:16
            306	        320.435	        2.41472	           2178	190304-12:16
            495	       -618.744	        7.00306	           2178	190304-12:16
            441	        621.033	        2.72943	           2180	190304-12:16
            675	        -768.28	        6.90899	           2180	190304-12:16
