1.86000000000000000000e+03	 2.023e-09	 2.586e-05	 2.539e-08	 1.961e-04	 2.586e-05	 9.327e+00	-6.057e-04	-1.724e+00	 2.539e-08	-6.057e-04	 5.348e-07	 4.034e-03	 1.961e-04	-1.724e+00	 4.034e-03	 5.426e+01
1.89000000000000000000e+03	 1.599e-09	 2.952e-05	 2.077e-08	 1.594e-04	 2.952e-05	 9.465e+00	-6.935e-04	-2.561e+00	 2.077e-08	-6.935e-04	 5.613e-07	 4.166e-03	 1.594e-04	-2.561e+00	 4.166e-03	 5.501e+01
1.92000000000000000000e+03	 1.268e-09	 3.485e-05	 1.577e-08	 1.212e-04	 3.485e-05	 9.630e+00	-7.831e-04	-3.391e+00	 1.577e-08	-7.831e-04	 5.891e-07	 4.301e-03	 1.212e-04	-3.391e+00	 4.301e-03	 5.576e+01
1.95000000000000000000e+03	 1.030e-09	 4.159e-05	 1.033e-08	 8.096e-05	 4.159e-05	 9.809e+00	-8.766e-04	-4.231e+00	 1.033e-08	-8.766e-04	 6.173e-07	 4.433e-03	 8.096e-05	-4.231e+00	 4.433e-03	 5.646e+01
1.98000000000000000000e+03	 9.040e-10	 5.017e-05	 4.493e-09	 3.930e-05	 5.017e-05	 1.002e+01	-9.717e-04	-5.060e+00	 4.493e-09	-9.717e-04	 6.468e-07	 4.567e-03	 3.930e-05	-5.060e+00	 4.567e-03	 5.716e+01
2.01000000000000000000e+03	 8.898e-10	 6.067e-05	-2.156e-09	-6.643e-06	 6.067e-05	 1.031e+01	-1.089e-03	-6.027e+00	-2.156e-09	-1.089e-03	 6.741e-07	 4.677e-03	-6.643e-06	-6.027e+00	 4.677e-03	 5.764e+01
2.04000000000000000000e+03	 1.005e-09	 7.252e-05	-8.950e-09	-5.195e-05	 7.252e-05	 1.054e+01	-1.187e-03	-6.837e+00	-8.950e-09	-1.187e-03	 7.033e-07	 4.798e-03	-5.195e-05	-6.837e+00	 4.798e-03	 5.821e+01
2.07000000000000000000e+03	 1.266e-09	 8.667e-05	-1.623e-08	-9.891e-05	 8.667e-05	 1.084e+01	-1.292e-03	-7.672e+00	-1.623e-08	-1.292e-03	 7.330e-07	 4.918e-03	-9.891e-05	-7.672e+00	 4.918e-03	 5.874e+01
2.10000000000000000000e+03	 1.666e-09	 1.020e-04	-2.381e-08	-1.463e-04	 1.020e-04	 1.112e+01	-1.388e-03	-8.444e+00	-2.381e-08	-1.388e-03	 7.642e-07	 5.044e-03	-1.463e-04	-8.444e+00	 5.044e-03	 5.932e+01
2.13000000000000000000e+03	 2.177e-09	 1.169e-04	-3.139e-08	-1.924e-04	 1.169e-04	 1.131e+01	-1.461e-03	-9.055e+00	-3.139e-08	-1.461e-03	 7.977e-07	 5.186e-03	-1.924e-04	-9.055e+00	 5.186e-03	 6.003e+01
2.16000000000000000000e+03	 2.829e-09	 1.333e-04	-3.941e-08	-2.398e-04	 1.333e-04	 1.155e+01	-1.545e-03	-9.729e+00	-3.941e-08	-1.545e-03	 8.308e-07	 5.317e-03	-2.398e-04	-9.729e+00	 5.317e-03	 6.062e+01
2.19000000000000000000e+03	 3.684e-09	 1.542e-04	-4.825e-08	-2.905e-04	 1.542e-04	 1.196e+01	-1.668e-03	-1.062e+01	-4.825e-08	-1.668e-03	 8.596e-07	 5.408e-03	-2.905e-04	-1.062e+01	 5.408e-03	 6.089e+01
2.22000000000000000000e+03	 4.722e-09	 1.772e-04	-5.754e-08	-3.421e-04	 1.772e-04	 1.240e+01	-1.793e-03	-1.149e+01	-5.754e-08	-1.793e-03	 8.872e-07	 5.486e-03	-3.421e-04	-1.149e+01	 5.486e-03	 6.108e+01
2.25000000000000000000e+03	 5.893e-09	 1.997e-04	-6.691e-08	-3.929e-04	 1.997e-04	 1.274e+01	-1.895e-03	-1.222e+01	-6.691e-08	-1.895e-03	 9.154e-07	 5.573e-03	-3.929e-04	-1.222e+01	 5.573e-03	 6.136e+01
